CASE, TIMESTAMP, ACTIVITY, ID1, TSUB1, PRICE1, QTY1, ID2, TSUB2, PRICE2, QTY2
3000209,18-02-2019T05:20:25.934134,new buy order,00d0PhoD8BW0,18-02-2019T05:20:25.932000,100,10000,,,,
3000209,18-02-2019T05:20:25.943000,submit buy order,00d0PhoD8BW2,18-02-2019T05:20:25.943000,100,10000,,,,
3000209,18-02-2019T05:20:25.943826,new buy order,00d0PhoD8BW2,18-02-2019T05:20:25.943000,100,10000,,,,
3000209,18-02-2019T05:20:25.949000,submit buy order,00d0PhoD8BW4,18-02-2019T05:20:25.949000,100,10000,,,,
3000209,18-02-2019T05:20:25.950406,new buy order,00d0PhoD8BW4,18-02-2019T05:20:25.949000,100,10000,,,,
3000209,18-02-2019T05:20:25.956000,submit buy order,00d0PhoD8BW6,18-02-2019T05:20:25.956000,100,10000,,,,
3000209,18-02-2019T05:20:25.956783,new buy order,00d0PhoD8BW6,18-02-2019T05:20:25.956000,100,10000,,,,
3000209,18-02-2019T05:20:28.967000,submit buy order,00d0PhoD8BW8,18-02-2019T05:20:28.967000,100,10000,,,,
3000209,18-02-2019T05:20:28.968842,new buy order,00d0PhoD8BW8,18-02-2019T05:20:28.967000,100,10000,,,,
3000209,18-02-2019T05:20:28.977000,submit buy order,00d0PhoD8BWA,18-02-2019T05:20:28.977000,100,10000,,,,
3000209,18-02-2019T05:20:28.984377,new buy order,00d0PhoD8BWA,18-02-2019T05:20:28.977000,100,10000,,,,
3000209,18-02-2019T05:20:28.990000,submit buy order,00d0PhoD8BWC,18-02-2019T05:20:28.990000,100,10000,,,,
3000209,18-02-2019T05:20:28.991290,new buy order,00d0PhoD8BWC,18-02-2019T05:20:28.990000,100,10000,,,,
3000209,18-02-2019T05:20:28.998000,submit buy order,00d0PhoD8BWE,18-02-2019T05:20:28.998000,100,10000,,,,
3000209,18-02-2019T05:20:28.998922,new buy order,00d0PhoD8BWE,18-02-2019T05:20:28.998000,100,10000,,,,
3000209,18-02-2019T05:20:29.004000,submit buy order,00d0PhoD8BWG,18-02-2019T05:20:29.004000,100,10000,,,,
3000209,18-02-2019T05:20:29.005425,new buy order,00d0PhoD8BWG,18-02-2019T05:20:29.004000,100,10000,,,,
3000209,18-02-2019T05:20:29.016000,submit buy order,00d0PhoD8BWI,18-02-2019T05:20:29.016000,100,10000,,,,
3000209,18-02-2019T05:20:29.017384,new buy order,00d0PhoD8BWI,18-02-2019T05:20:29.016000,100,10000,,,,
3000209,18-02-2019T05:20:32.041000,submit buy order,00d0PhoD8BWL,18-02-2019T05:20:32.041000,100,10000,,,,
3000209,18-02-2019T05:20:32.042669,new buy order,00d0PhoD8BWL,18-02-2019T05:20:32.041000,100,10000,,,,
3000209,18-02-2019T05:20:32.050000,submit buy order,00d0PhoD8BWN,18-02-2019T05:20:32.050000,100,10000,,,,
3000209,18-02-2019T05:20:32.051569,new buy order,00d0PhoD8BWN,18-02-2019T05:20:32.050000,100,10000,,,,
3000209,18-02-2019T05:20:32.057000,submit buy order,00d0PhoD8BWP,18-02-2019T05:20:32.057000,100,10000,,,,
3000209,18-02-2019T05:20:32.057847,new buy order,00d0PhoD8BWP,18-02-2019T05:20:32.057000,100,10000,,,,
3000209,18-02-2019T05:20:32.065000,submit buy order,00d0PhoD8BWR,18-02-2019T05:20:32.065000,100,10000,,,,
3000209,18-02-2019T05:20:32.066381,new buy order,00d0PhoD8BWR,18-02-2019T05:20:32.065000,100,10000,,,,
3000209,18-02-2019T05:20:32.075000,submit buy order,00d0PhoD8BWT,18-02-2019T05:20:32.075000,100,10000,,,,
3000209,18-02-2019T05:20:32.076066,new buy order,00d0PhoD8BWT,18-02-2019T05:20:32.075000,100,10000,,,,
3000209,18-02-2019T05:20:32.082000,submit buy order,00d0PhoD8BWV,18-02-2019T05:20:32.082000,100,10000,,,,
3000209,18-02-2019T05:20:32.083622,new buy order,00d0PhoD8BWV,18-02-2019T05:20:32.082000,100,10000,,,,
3000209,18-02-2019T05:20:35.093000,submit buy order,00d0PhoD8BWd,18-02-2019T05:20:35.093000,100,10000,,,,
3000209,18-02-2019T05:20:35.097267,new buy order,00d0PhoD8BWd,18-02-2019T05:20:35.093000,100,10000,,,,
3000209,18-02-2019T05:20:35.104000,submit buy order,00d0PhoD8BWf,18-02-2019T05:20:35.104000,100,10000,,,,
3000209,18-02-2019T05:20:35.105348,new buy order,00d0PhoD8BWf,18-02-2019T05:20:35.104000,100,10000,,,,
3000209,18-02-2019T05:20:35.112000,submit buy order,00d0PhoD8BWh,18-02-2019T05:20:35.112000,100,10000,,,,
3000209,18-02-2019T05:20:35.113346,new buy order,00d0PhoD8BWh,18-02-2019T05:20:35.112000,100,10000,,,,
3000209,18-02-2019T05:20:35.122000,submit buy order,00d0PhoD8BWj,18-02-2019T05:20:35.122000,100,10000,,,,
3000209,18-02-2019T05:20:35.122601,new buy order,00d0PhoD8BWj,18-02-2019T05:20:35.122000,100,10000,,,,
3000209,18-02-2019T05:20:35.129000,submit buy order,00d0PhoD8BWl,18-02-2019T05:20:35.129000,100,10000,,,,
3000209,18-02-2019T05:20:35.129876,new buy order,00d0PhoD8BWl,18-02-2019T05:20:35.129000,100,10000,,,,
3000209,18-02-2019T05:20:35.136000,submit buy order,00d0PhoD8BWn,18-02-2019T05:20:35.136000,100,10000,,,,
3000209,18-02-2019T05:20:35.136516,new buy order,00d0PhoD8BWn,18-02-2019T05:20:35.136000,100,10000,,,,
3000209,18-02-2019T05:20:38.158000,submit buy order,00d0PhoD8BWp,18-02-2019T05:20:38.158000,100,10000,,,,
3000209,18-02-2019T05:20:38.159464,new buy order,00d0PhoD8BWp,18-02-2019T05:20:38.158000,100,10000,,,,
3000209,18-02-2019T05:20:38.167000,submit buy order,00d0PhoD8BWr,18-02-2019T05:20:38.167000,100,10000,,,,
3000209,18-02-2019T05:20:38.167908,new buy order,00d0PhoD8BWr,18-02-2019T05:20:38.167000,100,10000,,,,
3000209,18-02-2019T05:20:38.173000,submit buy order,00d0PhoD8BWt,18-02-2019T05:20:38.173000,100,10000,,,,
3000209,18-02-2019T05:20:38.174346,new buy order,00d0PhoD8BWt,18-02-2019T05:20:38.173000,100,10000,,,,
3000209,18-02-2019T05:20:38.184000,submit buy order,00d0PhoD8BWv,18-02-2019T05:20:38.184000,100,10000,,,,
3000209,18-02-2019T05:20:38.185316,new buy order,00d0PhoD8BWv,18-02-2019T05:20:38.184000,100,10000,,,,
3000209,18-02-2019T05:20:38.195000,submit buy order,00d0PhoD8BWx,18-02-2019T05:20:38.195000,100,10000,,,,
3000209,18-02-2019T05:20:38.196014,new buy order,00d0PhoD8BWx,18-02-2019T05:20:38.195000,100,10000,,,,
3000209,18-02-2019T05:20:38.205000,submit buy order,00d0PhoD8BWz,18-02-2019T05:20:38.205000,100,10000,,,,
3000209,18-02-2019T05:20:38.208133,new buy order,00d0PhoD8BWz,18-02-2019T05:20:38.205000,100,10000,,,,
3000209,18-02-2019T05:20:41.220000,submit buy order,00d0PhoD8BX1,18-02-2019T05:20:41.220000,100,10000,,,,
3000209,18-02-2019T05:20:41.220911,new buy order,00d0PhoD8BX1,18-02-2019T05:20:41.220000,100,10000,,,,
3000209,18-02-2019T05:20:41.229000,submit buy order,00d0PhoD8BX3,18-02-2019T05:20:41.229000,100,10000,,,,
3000209,18-02-2019T05:20:41.229731,new buy order,00d0PhoD8BX3,18-02-2019T05:20:41.229000,100,10000,,,,
3000209,18-02-2019T05:20:41.236000,submit buy order,00d0PhoD8BX5,18-02-2019T05:20:41.236000,100,10000,,,,
3000209,18-02-2019T05:20:41.237417,new buy order,00d0PhoD8BX5,18-02-2019T05:20:41.236000,100,10000,,,,
3000209,18-02-2019T05:20:41.245000,submit buy order,00d0PhoD8BX7,18-02-2019T05:20:41.245000,100,10000,,,,
3000209,18-02-2019T05:20:41.245567,new buy order,00d0PhoD8BX7,18-02-2019T05:20:41.245000,100,10000,,,,
3000209,18-02-2019T05:20:41.251000,submit buy order,00d0PhoD8BX9,18-02-2019T05:20:41.251000,100,10000,,,,
3000209,18-02-2019T05:20:41.251523,new buy order,00d0PhoD8BX9,18-02-2019T05:20:41.251000,100,10000,,,,
3000209,18-02-2019T05:20:41.257000,submit buy order,00d0PhoD8BXB,18-02-2019T05:20:41.257000,100,10000,,,,
3000209,18-02-2019T05:20:41.257950,new buy order,00d0PhoD8BXB,18-02-2019T05:20:41.257000,100,10000,,,,
3000209,18-02-2019T05:20:44.270000,submit buy order,00d0PhoD8BXI,18-02-2019T05:20:44.270000,100,10000,,,,
3000209,18-02-2019T05:20:44.271256,new buy order,00d0PhoD8BXI,18-02-2019T05:20:44.270000,100,10000,,,,
3000209,18-02-2019T05:20:44.280000,submit buy order,00d0PhoD8BXK,18-02-2019T05:20:44.280000,100,10000,,,,
3000209,18-02-2019T05:20:44.281243,new buy order,00d0PhoD8BXK,18-02-2019T05:20:44.280000,100,10000,,,,
3000209,18-02-2019T05:20:44.287000,submit buy order,00d0PhoD8BXM,18-02-2019T05:20:44.287000,100,10000,,,,
3000209,18-02-2019T05:20:44.288442,new buy order,00d0PhoD8BXM,18-02-2019T05:20:44.287000,100,10000,,,,
3000209,18-02-2019T05:20:44.295000,submit buy order,00d0PhoD8BXO,18-02-2019T05:20:44.295000,100,10000,,,,
3000209,18-02-2019T05:20:44.296367,new buy order,00d0PhoD8BXO,18-02-2019T05:20:44.295000,100,10000,,,,
3000209,18-02-2019T05:20:44.304000,submit buy order,00d0PhoD8BXQ,18-02-2019T05:20:44.304000,100,10000,,,,
3000209,18-02-2019T05:20:44.307365,new buy order,00d0PhoD8BXQ,18-02-2019T05:20:44.304000,100,10000,,,,
3000209,18-02-2019T05:20:44.316000,submit buy order,00d0PhoD8BXS,18-02-2019T05:20:44.316000,100,10000,,,,
3000209,18-02-2019T05:20:44.317391,new buy order,00d0PhoD8BXS,18-02-2019T05:20:44.316000,100,10000,,,,
3000209,18-02-2019T05:20:47.326000,submit buy order,00d0PhoD8BXV,18-02-2019T05:20:47.326000,100,10000,,,,
3000209,18-02-2019T05:20:47.327346,new buy order,00d0PhoD8BXV,18-02-2019T05:20:47.326000,100,10000,,,,
3000209,18-02-2019T05:20:47.335000,submit buy order,00d0PhoD8BXX,18-02-2019T05:20:47.335000,100,10000,,,,
3000209,18-02-2019T05:20:47.335730,new buy order,00d0PhoD8BXX,18-02-2019T05:20:47.335000,100,10000,,,,
3000209,18-02-2019T05:20:47.341000,submit buy order,00d0PhoD8BXZ,18-02-2019T05:20:47.341000,100,10000,,,,
3000209,18-02-2019T05:20:47.342520,new buy order,00d0PhoD8BXZ,18-02-2019T05:20:47.341000,100,10000,,,,
3000209,18-02-2019T05:20:47.350000,submit buy order,00d0PhoD8BXb,18-02-2019T05:20:47.350000,100,10000,,,,
3000209,18-02-2019T05:20:47.351099,new buy order,00d0PhoD8BXb,18-02-2019T05:20:47.350000,100,10000,,,,
3000209,18-02-2019T05:20:47.359000,submit buy order,00d0PhoD8BXd,18-02-2019T05:20:47.359000,100,10000,,,,
3000209,18-02-2019T05:20:47.360118,new buy order,00d0PhoD8BXd,18-02-2019T05:20:47.359000,100,10000,,,,
3000209,18-02-2019T05:20:47.367000,submit buy order,00d0PhoD8BXf,18-02-2019T05:20:47.367000,100,10000,,,,
3000209,18-02-2019T05:20:47.367982,new buy order,00d0PhoD8BXf,18-02-2019T05:20:47.367000,100,10000,,,,
3000209,18-02-2019T05:20:50.392000,submit buy order,00d0PhoD8BXi,18-02-2019T05:20:50.392000,100,10000,,,,
3000209,18-02-2019T05:20:50.393889,new buy order,00d0PhoD8BXi,18-02-2019T05:20:50.392000,100,10000,,,,
3000209,18-02-2019T05:20:50.402000,submit buy order,00d0PhoD8BXk,18-02-2019T05:20:50.402000,100,10000,,,,
3000209,18-02-2019T05:20:50.402834,new buy order,00d0PhoD8BXk,18-02-2019T05:20:50.402000,100,10000,,,,
3000209,18-02-2019T05:20:50.409000,submit buy order,00d0PhoD8BXm,18-02-2019T05:20:50.409000,100,10000,,,,
3000209,18-02-2019T05:20:50.410050,new buy order,00d0PhoD8BXm,18-02-2019T05:20:50.409000,100,10000,,,,
3000209,18-02-2019T05:20:50.420000,submit buy order,00d0PhoD8BXo,18-02-2019T05:20:50.420000,100,10000,,,,
3000209,18-02-2019T05:20:50.421140,new buy order,00d0PhoD8BXo,18-02-2019T05:20:50.420000,100,10000,,,,
3000209,18-02-2019T05:20:50.428000,submit buy order,00d0PhoD8BXq,18-02-2019T05:20:50.428000,100,10000,,,,
3000209,18-02-2019T05:20:50.428742,new buy order,00d0PhoD8BXq,18-02-2019T05:20:50.428000,100,10000,,,,
3000209,18-02-2019T05:20:50.437000,submit buy order,00d0PhoD8BXs,18-02-2019T05:20:50.437000,100,10000,,,,
3000209,18-02-2019T05:20:50.437785,new buy order,00d0PhoD8BXs,18-02-2019T05:20:50.437000,100,10000,,,,
3000209,18-02-2019T05:20:53.449000,submit buy order,00d0PhoD8BY1,18-02-2019T05:20:53.449000,100,10000,,,,
3000209,18-02-2019T05:20:53.450552,new buy order,00d0PhoD8BY1,18-02-2019T05:20:53.449000,100,10000,,,,
3000209,18-02-2019T05:20:53.457000,submit buy order,00d0PhoD8BY3,18-02-2019T05:20:53.457000,100,10000,,,,
3000209,18-02-2019T05:20:53.458363,new buy order,00d0PhoD8BY3,18-02-2019T05:20:53.457000,100,10000,,,,
3000209,18-02-2019T05:20:53.465000,submit buy order,00d0PhoD8BY5,18-02-2019T05:20:53.465000,100,10000,,,,
3000209,18-02-2019T05:20:53.465803,new buy order,00d0PhoD8BY5,18-02-2019T05:20:53.465000,100,10000,,,,
3000209,18-02-2019T05:20:53.473000,submit buy order,00d0PhoD8BY7,18-02-2019T05:20:53.473000,100,10000,,,,
3000209,18-02-2019T05:20:53.473901,new buy order,00d0PhoD8BY7,18-02-2019T05:20:53.473000,100,10000,,,,
3000209,18-02-2019T05:20:53.479000,submit buy order,00d0PhoD8BY9,18-02-2019T05:20:53.479000,100,10000,,,,
3000209,18-02-2019T05:20:53.480463,new buy order,00d0PhoD8BY9,18-02-2019T05:20:53.479000,100,10000,,,,
3000209,18-02-2019T05:20:53.493000,submit buy order,00d0PhoD8BYB,18-02-2019T05:20:53.493000,100,10000,,,,
3000209,18-02-2019T05:20:53.495590,new buy order,00d0PhoD8BYB,18-02-2019T05:20:53.493000,100,10000,,,,
3000209,18-02-2019T05:20:56.506000,submit buy order,00d0PhoD8BYD,18-02-2019T05:20:56.506000,100,10000,,,,
3000209,18-02-2019T05:20:56.506929,new buy order,00d0PhoD8BYD,18-02-2019T05:20:56.506000,100,10000,,,,
3000209,18-02-2019T05:20:56.516000,submit buy order,00d0PhoD8BYF,18-02-2019T05:20:56.516000,100,10000,,,,
3000209,18-02-2019T05:20:56.527627,new buy order,00d0PhoD8BYF,18-02-2019T05:20:56.516000,100,10000,,,,
3000209,18-02-2019T05:20:56.534000,submit buy order,00d0PhoD8BYH,18-02-2019T05:20:56.534000,100,10000,,,,
3000209,18-02-2019T05:20:56.535162,new buy order,00d0PhoD8BYH,18-02-2019T05:20:56.534000,100,10000,,,,
3000209,18-02-2019T05:20:56.543000,submit buy order,00d0PhoD8BYJ,18-02-2019T05:20:56.543000,100,10000,,,,
3000209,18-02-2019T05:20:56.544255,new buy order,00d0PhoD8BYJ,18-02-2019T05:20:56.543000,100,10000,,,,
3000209,18-02-2019T05:20:56.554000,submit buy order,00d0PhoD8BYL,18-02-2019T05:20:56.554000,100,10000,,,,
3000209,18-02-2019T05:20:56.555726,new buy order,00d0PhoD8BYL,18-02-2019T05:20:56.554000,100,10000,,,,
3000209,18-02-2019T05:20:56.562000,submit buy order,00d0PhoD8BYN,18-02-2019T05:20:56.562000,100,10000,,,,
3000209,18-02-2019T05:20:56.563417,new buy order,00d0PhoD8BYN,18-02-2019T05:20:56.562000,100,10000,,,,
3000209,18-02-2019T05:20:59.574000,submit buy order,00d0PhoD8BYQ,18-02-2019T05:20:59.574000,100,10000,,,,
3000209,18-02-2019T05:20:59.575631,new buy order,00d0PhoD8BYQ,18-02-2019T05:20:59.574000,100,10000,,,,
3000209,18-02-2019T05:20:59.583000,submit buy order,00d0PhoD8BYS,18-02-2019T05:20:59.583000,100,10000,,,,
3000209,18-02-2019T05:20:59.583958,new buy order,00d0PhoD8BYS,18-02-2019T05:20:59.583000,100,10000,,,,
3000209,18-02-2019T05:20:59.589000,submit buy order,00d0PhoD8BYU,18-02-2019T05:20:59.589000,100,10000,,,,
3000209,18-02-2019T05:20:59.590496,new buy order,00d0PhoD8BYU,18-02-2019T05:20:59.589000,100,10000,,,,
3000209,18-02-2019T05:20:59.600000,submit buy order,00d0PhoD8BYW,18-02-2019T05:20:59.600000,100,10000,,,,
3000209,18-02-2019T05:20:59.601142,new buy order,00d0PhoD8BYW,18-02-2019T05:20:59.600000,100,10000,,,,
3000209,18-02-2019T05:20:59.610000,submit buy order,00d0PhoD8BYY,18-02-2019T05:20:59.610000,100,10000,,,,
3000209,18-02-2019T05:20:59.610900,new buy order,00d0PhoD8BYY,18-02-2019T05:20:59.610000,100,10000,,,,
3000209,18-02-2019T05:20:59.627000,submit buy order,00d0PhoD8BYa,18-02-2019T05:20:59.627000,100,10000,,,,
3000209,18-02-2019T05:20:59.628237,new buy order,00d0PhoD8BYa,18-02-2019T05:20:59.627000,100,10000,,,,
3000209,18-02-2019T05:21:02.652000,submit buy order,00d0PhoD8BYi,18-02-2019T05:21:02.652000,100,10000,,,,
3000209,18-02-2019T05:21:02.653490,new buy order,00d0PhoD8BYi,18-02-2019T05:21:02.652000,100,10000,,,,
3000209,18-02-2019T05:21:02.662000,submit buy order,00d0PhoD8BYk,18-02-2019T05:21:02.662000,100,10000,,,,
3000209,18-02-2019T05:21:02.663085,new buy order,00d0PhoD8BYk,18-02-2019T05:21:02.662000,100,10000,,,,
3000209,18-02-2019T05:21:02.675000,submit buy order,00d0PhoD8BYm,18-02-2019T05:21:02.675000,100,10000,,,,
3000209,18-02-2019T05:21:02.675684,new buy order,00d0PhoD8BYm,18-02-2019T05:21:02.675000,100,10000,,,,
3000209,18-02-2019T05:21:02.683000,submit buy order,00d0PhoD8BYo,18-02-2019T05:21:02.683000,100,10000,,,,
3000209,18-02-2019T05:21:02.684139,new buy order,00d0PhoD8BYo,18-02-2019T05:21:02.683000,100,10000,,,,
3000209,18-02-2019T05:21:02.693000,submit buy order,00d0PhoD8BYq,18-02-2019T05:21:02.693000,100,10000,,,,
3000209,18-02-2019T05:21:02.694115,new buy order,00d0PhoD8BYq,18-02-2019T05:21:02.693000,100,10000,,,,
3000209,18-02-2019T05:21:02.702000,submit buy order,00d0PhoD8BYs,18-02-2019T05:21:02.702000,100,10000,,,,
3000209,18-02-2019T05:21:02.702578,new buy order,00d0PhoD8BYs,18-02-2019T05:21:02.702000,100,10000,,,,
3000209,18-02-2019T05:21:05.711000,submit buy order,00d0PhoD8BYu,18-02-2019T05:21:05.711000,100,10000,,,,
3000209,18-02-2019T05:21:05.711911,new buy order,00d0PhoD8BYu,18-02-2019T05:21:05.711000,100,10000,,,,
3000209,18-02-2019T05:21:05.719000,submit buy order,00d0PhoD8BYw,18-02-2019T05:21:05.719000,100,10000,,,,
3000209,18-02-2019T05:21:05.719917,new buy order,00d0PhoD8BYw,18-02-2019T05:21:05.719000,100,10000,,,,
3000209,18-02-2019T05:21:05.726000,submit buy order,00d0PhoD8BYy,18-02-2019T05:21:05.726000,100,10000,,,,
3000209,18-02-2019T05:21:05.726618,new buy order,00d0PhoD8BYy,18-02-2019T05:21:05.726000,100,10000,,,,
3000209,18-02-2019T05:21:05.734000,submit buy order,00d0PhoD8BZ0,18-02-2019T05:21:05.734000,100,10000,,,,
3000209,18-02-2019T05:21:05.734563,new buy order,00d0PhoD8BZ0,18-02-2019T05:21:05.734000,100,10000,,,,
3000209,18-02-2019T05:21:05.745000,submit buy order,00d0PhoD8BZ2,18-02-2019T05:21:05.745000,100,10000,,,,
3000209,18-02-2019T05:21:05.746278,new buy order,00d0PhoD8BZ2,18-02-2019T05:21:05.745000,100,10000,,,,
3000209,18-02-2019T05:21:05.752000,submit buy order,00d0PhoD8BZ4,18-02-2019T05:21:05.752000,100,10000,,,,
3000209,18-02-2019T05:21:05.753264,new buy order,00d0PhoD8BZ4,18-02-2019T05:21:05.752000,100,10000,,,,
3000209,18-02-2019T05:21:08.770000,submit buy order,00d0PhoD8BZ9,18-02-2019T05:21:08.770000,100,10000,,,,
3000209,18-02-2019T05:21:08.771770,new buy order,00d0PhoD8BZ9,18-02-2019T05:21:08.770000,100,10000,,,,
3000209,18-02-2019T05:21:08.780000,submit buy order,00d0PhoD8BZB,18-02-2019T05:21:08.780000,100,10000,,,,
3000209,18-02-2019T05:21:08.781773,new buy order,00d0PhoD8BZB,18-02-2019T05:21:08.780000,100,10000,,,,
3000209,18-02-2019T05:21:08.788000,submit buy order,00d0PhoD8BZD,18-02-2019T05:21:08.788000,100,10000,,,,
3000209,18-02-2019T05:21:08.789380,new buy order,00d0PhoD8BZD,18-02-2019T05:21:08.788000,100,10000,,,,
3000209,18-02-2019T05:21:08.797000,submit buy order,00d0PhoD8BZF,18-02-2019T05:21:08.797000,100,10000,,,,
3000209,18-02-2019T05:21:08.798448,new buy order,00d0PhoD8BZF,18-02-2019T05:21:08.797000,100,10000,,,,
3000209,18-02-2019T05:21:08.805000,submit buy order,00d0PhoD8BZH,18-02-2019T05:21:08.805000,100,10000,,,,
3000209,18-02-2019T05:21:08.806207,new buy order,00d0PhoD8BZH,18-02-2019T05:21:08.805000,100,10000,,,,
3000209,18-02-2019T05:21:08.811000,submit buy order,00d0PhoD8BZJ,18-02-2019T05:21:08.811000,100,10000,,,,
3000209,18-02-2019T05:21:08.812349,new buy order,00d0PhoD8BZJ,18-02-2019T05:21:08.811000,100,10000,,,,
3000209,18-02-2019T05:21:11.824000,submit buy order,00d0PhoD8BZQ,18-02-2019T05:21:11.824000,100,10000,,,,
3000209,18-02-2019T05:21:11.825787,new buy order,00d0PhoD8BZQ,18-02-2019T05:21:11.824000,100,10000,,,,
3000209,18-02-2019T05:21:11.835000,submit buy order,00d0PhoD8BZS,18-02-2019T05:21:11.835000,100,10000,,,,
3000209,18-02-2019T05:21:11.836327,new buy order,00d0PhoD8BZS,18-02-2019T05:21:11.835000,100,10000,,,,
3000209,18-02-2019T05:21:11.843000,submit buy order,00d0PhoD8BZU,18-02-2019T05:21:11.843000,100,10000,,,,
3000209,18-02-2019T05:21:11.844104,new buy order,00d0PhoD8BZU,18-02-2019T05:21:11.843000,100,10000,,,,
3000209,18-02-2019T05:21:11.852000,submit buy order,00d0PhoD8BZW,18-02-2019T05:21:11.852000,100,10000,,,,
3000209,18-02-2019T05:21:11.852701,new buy order,00d0PhoD8BZW,18-02-2019T05:21:11.852000,100,10000,,,,
3000209,18-02-2019T05:21:11.859000,submit buy order,00d0PhoD8BZY,18-02-2019T05:21:11.859000,100,10000,,,,
3000209,18-02-2019T05:21:11.859848,new buy order,00d0PhoD8BZY,18-02-2019T05:21:11.859000,100,10000,,,,
3000209,18-02-2019T05:21:11.871000,submit buy order,00d0PhoD8BZa,18-02-2019T05:21:11.871000,100,10000,,,,
3000209,18-02-2019T05:21:11.871849,new buy order,00d0PhoD8BZa,18-02-2019T05:21:11.871000,100,10000,,,,
3000209,18-02-2019T05:21:14.881000,submit buy order,00d0PhoD8BZc,18-02-2019T05:21:14.881000,100,10000,,,,
3000209,18-02-2019T05:21:14.882000,new buy order,00d0PhoD8BZc,18-02-2019T05:21:14.881000,100,10000,,,,
3000209,18-02-2019T05:21:14.889000,submit buy order,00d0PhoD8BZe,18-02-2019T05:21:14.889000,100,10000,,,,
3000209,18-02-2019T05:21:14.889571,new buy order,00d0PhoD8BZe,18-02-2019T05:21:14.889000,100,10000,,,,
3000209,18-02-2019T05:21:14.898000,submit buy order,00d0PhoD8BZg,18-02-2019T05:21:14.898000,100,10000,,,,
3000209,18-02-2019T05:21:14.898775,new buy order,00d0PhoD8BZg,18-02-2019T05:21:14.898000,100,10000,,,,
3000209,18-02-2019T05:21:14.907000,submit buy order,00d0PhoD8BZi,18-02-2019T05:21:14.907000,100,10000,,,,
3000209,18-02-2019T05:21:14.909556,new buy order,00d0PhoD8BZi,18-02-2019T05:21:14.907000,100,10000,,,,
3000209,18-02-2019T05:21:14.919000,submit buy order,00d0PhoD8BZk,18-02-2019T05:21:14.919000,100,10000,,,,
3000209,18-02-2019T05:21:14.920232,new buy order,00d0PhoD8BZk,18-02-2019T05:21:14.919000,100,10000,,,,
3000209,18-02-2019T05:21:14.926000,submit buy order,00d0PhoD8BZm,18-02-2019T05:21:14.926000,100,10000,,,,
3000209,18-02-2019T05:21:14.926588,new buy order,00d0PhoD8BZm,18-02-2019T05:21:14.926000,100,10000,,,,
3000209,18-02-2019T05:21:47.223615,discard buy order,00d0PhoD8BTK,18-02-2019T05:19:52.076000,100,0,,,,
3000209,18-02-2019T05:21:47.223615,discard buy order,00d0PhoD8BTM,18-02-2019T05:19:52.099000,100,0,,,,
3000209,18-02-2019T05:21:47.223615,discard buy order,00d0PhoD8BTO,18-02-2019T05:19:52.109000,100,0,,,,
3000209,18-02-2019T05:21:47.223615,discard buy order,00d0PhoD8BTQ,18-02-2019T05:19:52.129000,100,0,,,,
3000209,18-02-2019T05:21:47.223615,discard buy order,00d0PhoD8BTS,18-02-2019T05:19:52.139000,100,0,,,,
3000209,18-02-2019T05:21:47.223615,discard buy order,00d0PhoD8BTU,18-02-2019T05:19:52.151000,100,0,,,,
3000209,18-02-2019T05:21:47.223615,discard buy order,00d0PhoD8BTX,18-02-2019T05:19:55.170000,100,0,,,,
3000209,18-02-2019T05:21:47.223615,discard buy order,00d0PhoD8BTZ,18-02-2019T05:19:55.182000,100,0,,,,
3000209,18-02-2019T05:21:47.223615,discard buy order,00d0PhoD8BTb,18-02-2019T05:19:55.193000,100,0,,,,
3000209,18-02-2019T05:21:47.223615,discard buy order,00d0PhoD8BTd,18-02-2019T05:19:55.203000,100,0,,,,
3000209,18-02-2019T05:21:47.223615,discard buy order,00d0PhoD8BTf,18-02-2019T05:19:55.219000,100,0,,,,
3000209,18-02-2019T05:21:47.223615,discard buy order,00d0PhoD8BTh,18-02-2019T05:19:55.234000,100,0,,,,
3000209,18-02-2019T05:21:47.223615,discard buy order,00d0PhoD8BTn,18-02-2019T05:19:58.245000,100,0,,,,
3000209,18-02-2019T05:21:47.223615,discard buy order,00d0PhoD8BTp,18-02-2019T05:19:58.253000,100,0,,,,
3000209,18-02-2019T05:21:47.223615,discard buy order,00d0PhoD8BTr,18-02-2019T05:19:58.265000,100,0,,,,
3000209,18-02-2019T05:21:47.223615,discard buy order,00d0PhoD8BTu,18-02-2019T05:19:58.285000,100,0,,,,
3000209,18-02-2019T05:21:47.223615,discard buy order,00d0PhoD8BTw,18-02-2019T05:19:58.296000,100,0,,,,
3000209,18-02-2019T05:21:47.223615,discard buy order,00d0PhoD8BTy,18-02-2019T05:19:58.306000,100,0,,,,
3000209,18-02-2019T05:21:47.223615,discard buy order,00d0PhoD8BU1,18-02-2019T05:20:01.332000,100,0,,,,
3000209,18-02-2019T05:21:47.223615,discard buy order,00d0PhoD8BU3,18-02-2019T05:20:01.348000,100,0,,,,
3000209,18-02-2019T05:21:47.223615,discard buy order,00d0PhoD8BU5,18-02-2019T05:20:01.359000,100,0,,,,
3000209,18-02-2019T05:21:47.223615,discard buy order,00d0PhoD8BU7,18-02-2019T05:20:01.369000,100,0,,,,
3000209,18-02-2019T05:21:47.223615,discard buy order,00d0PhoD8BU9,18-02-2019T05:20:01.377000,100,0,,,,
